Estado	Q_RL	Q_Emp	Recompensas
(272, False)	{0: 23.086719430943177, 1: 2.6066714207516446, 2: 2.5786398716262764, 3: 2.603336587926868}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(273, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(273, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(370, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(370, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(371, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(371, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(372, True)	{0: 2.7006227141273014, 1: 2.6321515984029693, 2: 1.5615173095797124, 3: 2.8080697697152006}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(372, False)	{0: 2.7006227141273014, 1: 2.6321515984029693, 2: 1.5615173095797124, 3: 2.8080697697152006}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(373, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(373, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(470, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(470, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(471, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(471, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(472, True)	{0: 2.552460500416652, 1: 0.9123923063813848, 2: 0.532735265634643, 3: 2.573363807503372}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(472, False)	{0: 2.552460500416652, 1: 0.9123923063813848, 2: 0.532735265634643, 3: 2.573363807503372}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(473, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(473, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(570, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(570, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(571, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(571, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(572, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 2.4502898291543684}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(572, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 2.4502898291543684}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(573, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(573, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(670, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(670, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(671, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(671, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(672, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(672, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(673, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(673, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(770, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(770, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(771, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(771, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(772, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(772, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(773, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(773, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(870, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(870, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(871, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(871, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(872, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(872, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(873, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(873, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(970, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(970, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(971, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(971, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(972, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(972, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(973, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(973, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1070, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1070, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1071, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1071, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1072, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1072, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1073, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1073, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1170, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1170, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1171, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1171, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1172, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1172, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1173, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1173, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(180, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(180, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(181, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(181, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(182, True)	{0: 0.096, 1: 3.0559629927305463, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(182, False)	{0: 0.096, 1: 3.0559629927305463, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(183, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(183, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(280, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(280, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(281, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(281, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(282, True)	{0: 2.597126826088518, 1: 3.4479557736150426, 2: 2.638442480605182, 3: 2.0926427547912696}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(282, False)	{0: 2.597126826088518, 1: 3.4479557736150426, 2: 2.638442480605182, 3: 2.0926427547912696}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(283, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(283, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(380, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(380, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(381, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(381, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(382, True)	{0: 2.9172090051935666, 1: 2.6767635558098437, 2: 2.844680659336164, 3: 2.6728009843379326}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(382, False)	{0: 2.9172090051935666, 1: 2.6767635558098437, 2: 2.844680659336164, 3: 2.6728009843379326}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(383, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(383, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(480, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(480, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(481, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(481, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(482, True)	{0: 2.6072886031359808, 1: 2.7182151855443606, 2: 2.645967443425711, 3: 2.9474119666469356}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(482, False)	{0: 2.6072886031359808, 1: 2.7182151855443606, 2: 2.645967443425711, 3: 2.9474119666469356}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(483, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(483, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(580, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(580, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(581, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(581, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(582, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 3.3887952972631754}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(582, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 3.3887952972631754}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(583, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(583, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(680, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(680, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(681, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(681, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(682, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(682, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(683, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(683, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(780, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(780, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(781, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(781, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(782, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(782, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(783, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(783, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(880, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(880, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(881, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(881, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(882, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(882, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(883, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(883, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(980, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(980, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(981, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(981, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(982, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(982, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(983, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(983, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1080, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1080, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1081, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1081, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1082, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1082, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1083, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1083, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1180, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1180, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1181, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1181, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1182, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1182, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1183, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1183, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(190, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(190, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(191, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(191, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(192, True)	{0: 0.096, 1: 1.8771429489288116, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(192, False)	{0: 0.096, 1: 1.8771429489288116, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(193, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(193, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(290, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(290, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(291, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(291, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(292, True)	{0: 1.9066624665016352, 1: 1.689575581016105, 2: 2.387984710075269, 3: 1.8884968804595688}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(292, False)	{0: 1.9066624665016352, 1: 1.689575581016105, 2: 2.387984710075269, 3: 1.8884968804595688}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(293, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(293, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(390, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(390, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(391, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(391, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(392, True)	{0: 0.698105683885095, 1: 2.9735861550643006, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(392, False)	{0: 0.698105683885095, 1: 2.9735861550643006, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(393, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(393, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(490, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(490, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(491, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(491, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(492, True)	{0: 0.09840415159052672, 1: 0.09721092050695376, 2: 2.9758188682289104, 3: 1.5649153714708013}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(492, False)	{0: 0.09840415159052672, 1: 0.09721092050695376, 2: 2.9758188682289104, 3: 1.5649153714708013}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(493, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
